bill/InvoiceId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,product/ProductName,lineItem/UsageType,lineItem/Operation,product/region,lineItem/ResourceId,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-west-2,amazonvpc-res-16,4.23,0.7926,2.7995
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-east-1,amazonec2-res-12,57.6,0.211,0.775
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-10,49.11,3.9581,0.7193
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-west-2,amazonvpc-res-10,22.34,4.0974,2.4491
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazonec2-res-14,48.64,1.5554,2.2673
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-20,14.15,0.7012,3.1859
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-11,9.84,3.1276,3.1217
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,us-west-2,awsdatatransfer-res-18,5.54,3.3555,2.2211
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-1,57.63,3.9828,3.5399
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-east-1,amazonvpc-res-20,54.64,3.7905,4.7869
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,eu-west-1,amazonvpc-res-1,12.91,4.6815,0.9069
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazonec2-res-23,84.05,2.902,0.4324
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-2,49.66,4.6699,1.7064
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,eu-west-1,amazons3-res-11,38.82,0.4642,4.8991
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-east-1,amazonvpc-res-6,26.3,0.4572,1.5409
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-11,18.96,3.5694,1.4971
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazonec2-res-11,26.54,4.7085,4.4985
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:m5.large,RunInstances,eu-west-1,amazonec2-res-19,24.41,2.548,2.5271
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazonec2-res-15,55.76,0.3366,0.1542
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-18,96.38,3.3787,1.2391
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,eu-west-1,amazonvpc-res-14,45.15,4.2329,2.5072
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-east-1,amazons3-res-18,95.31,4.8071,2.7802
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,eu-west-1,amazonec2-res-10,65.65,0.8452,0.3103
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-13,99.92,4.2138,1.0716
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-24,53.87,0.359,0.4577
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-18,99.88,4.3926,1.0621
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-9,97.98,3.5417,1.3723
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-15,95.94,1.649,4.571
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-1,67.6,2.0717,4.4774
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-3,78.94,3.249,0.3968
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-west-2,amazonec2-res-13,82.92,1.7962,0.8942
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-12,93.69,2.2284,1.1154
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazonec2-res-3,81.81,3.1299,4.044
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-2,28.79,4.5235,3.5378
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,eu-west-1,amazons3-res-13,11.98,1.394,2.5066
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-19,13.7,0.3346,1.3055
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-east-1,amazonvpc-res-22,3.29,4.8494,3.3919
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-14,64.46,4.7159,0.2688
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-4,68.34,2.3383,1.8137
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Tax,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,7.83,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Credit,2026-07-26T00:00:00Z,2026-07-26T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,-2.71,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-18,45.44,0.0357,0.9811
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,eu-west-1,amazonec2-res-14,95.82,4.5858,0.9924
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-21,10.58,2.405,4.0422
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-4,47.88,4.7944,4.1643
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-20,44.41,0.4874,2.2378
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,us-east-1,amazonec2-res-13,32.01,4.24,0.3345
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-east-1,amazons3-res-10,61.46,2.1649,0.5181
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,us-west-2,amazonec2-res-13,10.49,3.7623,1.1732
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-west-2,amazonvpc-res-15,79.72,4.4009,3.1
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,eu-west-1,amazonrds-res-11,59.19,0.549,0.0713
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-5,64.1,1.2889,2.1108
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-5,79.91,0.3119,1.5652
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-18,77.77,0.7456,1.5503
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-17,59.06,3.3947,0.296
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-west-2,amazonvpc-res-7,97.67,3.2064,1.0143
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazonec2-res-16,69.78,4.9098,3.0028
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-11,17.07,2.277,3.9481
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-east-1,amazonec2-res-21,23.08,1.1591,3.1234
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,eu-west-1,amazons3-res-13,21.33,0.9294,4.9495
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-1,55.91,0.7206,2.2076
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-7,20.58,0.879,4.4281
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-8,18.68,0.1172,4.216
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,BoxUsage:t3.micro,RunInstances,us-west-2,amazonec2-res-21,78.95,0.5637,4.6812
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-west-2,amazonrds-res-12,66.43,4.7064,4.8857
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-east-1,amazonvpc-res-5,88.39,0.6627,0.9563
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,us-west-2,amazonvpc-res-20,43.52,3.1844,4.6059
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Hours,RunInstances,us-east-1,amazonvpc-res-11,25.47,3.151,1.4076
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,eu-west-1,amazons3-res-3,78.68,3.9571,3.0783
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-17,46.96,1.6159,1.8757
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-west-2,amazoncloudfront-res-9,58.54,3.1941,3.9552
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-7,45.76,1.1796,1.1008
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-9,55.5,0.6803,0.4293
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-2,47.06,3.1094,2.1363
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-16,32.39,1.918,0.906
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-3,30.16,2.5138,2.7378
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazonec2-res-4,8.06,0.201,1.0095
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-24,81.74,3.4209,1.3796
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-25,30.65,4.1133,3.9178
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-21,51.75,3.8082,0.7549
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Out-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-24,21.78,1.1763,2.9391
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Tax,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,5.97,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Credit,2026-07-27T00:00:00Z,2026-07-27T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,,,,,0.0,-1.67,0.0
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-7,43.45,4.7102,2.0943
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-5,58.17,0.6504,4.7173
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonEC2,Amazon Elastic Compute Cloud,EBS:VolumeUsage.gp3,RunInstances,us-west-2,amazonec2-res-8,42.5,3.432,2.0228
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,eu-west-1,amazoncloudfront-res-1,57.19,0.1707,0.7043
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-13,7.31,1.9383,2.3791
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonRDS,Amazon Relational Database Service,InstanceUsage:db.t3.medium,RunInstances,us-east-1,amazonrds-res-6,11.33,2.769,0.17
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonCloudFront,Amazon CloudFront,DataTransfer-Out-Bytes,RunInstances,us-east-1,amazoncloudfront-res-7,7.88,4.8153,1.4262
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-2,37.5,0.0651,1.6406
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-east-1,awsdatatransfer-res-5,54.11,2.3965,0.3531
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonS3,Amazon Simple Storage Service,TimedStorage-ByteHrs,RunInstances,us-west-2,amazons3-res-14,81.97,3.3273,0.8023
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonVPC,Amazon Virtual Private Cloud,NatGateway-Bytes,RunInstances,eu-west-1,amazonvpc-res-23,68.8,1.3845,0.0471
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,111122223333,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-20,80.95,2.634,4.5524
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,eu-west-1,awsdatatransfer-res-2,73.99,1.4467,4.4062
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AWSDataTransfer,AWS Data Transfer,DataTransfer-Regional-Bytes,RunInstances,us-west-2,awsdatatransfer-res-20,82.52,4.2507,2.0811
,2026-07-01T00:00:00Z,2026-08-01T00:00:00Z,444455556666,Usage,2026-07-28T00:00:00Z,2026-07-28T01:00:00Z,AmazonS3,Amazon Simple Storage Service,Requests-Tier1,RunInstances,us-west-2,amazons3-res-22,19.16,2.8474,1.9738
